label,id,date,stuff,name,text
"0","2059639039","Sat Jun 06 17:20:13 PDT 2009","NO_QUERY","sofiazamora","@Jonasbrothers nickj, what about miley? HUUUUUUUUH ? "
"4","1679243335","Sat May 02 08:53:15 PDT 2009","NO_QUERY","mandyxclear","i get to see muh daddy today "
"0","2189202016","Mon Jun 15 23:28:45 PDT 2009","NO_QUERY","Darkestroom","well i had a physics test today and it did go all day im exhausted  i got a all day math test tomorrow as well better look over my notes"
"4","1978907872","Sun May 31 00:53:44 PDT 2009","NO_QUERY","Mia322","Sleepn in as late as I want! Not doing a damn thing! Tweet ya tomorrow, hope everyones happy &amp; all is right with u! Nite nite "
"4","2184855981","Mon Jun 15 16:31:15 PDT 2009","NO_QUERY","2DeeBee","@taylormosher Haha.. Is that an example of reaction you give to virginiam24 and all your other girly fans??? "
"4","2189996320","Tue Jun 16 01:28:31 PDT 2009","NO_QUERY","madamemo","Hey @ThisismyiQ GOODNIGHT FELLAZ!!!! DONT STAY UP TOO LATE   (iQ Live! live &gt; http://ustre.am/38Ci)"
"4","1999418581","Mon Jun 01 20:11:03 PDT 2009","NO_QUERY","toriness","@htlnick southwest let's you carry on a parachute, you just can't put it on unless an emergency occurs. it might startle people. "
"0","2061552996","Sat Jun 06 21:06:31 PDT 2009","NO_QUERY","MissRubyLaMour","@SuperKawaiiMama oh how I would love to do tea with you! But yes, we are very far away "
"0","2259790297","Sat Jun 20 18:10:02 PDT 2009","NO_QUERY","VMathy","I lost my voice. "
"4","2185872259","Mon Jun 15 18:01:43 PDT 2009","NO_QUERY","ShoeSmitten","@MelissaPR Thanks for introducing me to @smshipley!  I'm now following her "
"4","1880702119","Fri May 22 02:11:26 PDT 2009","NO_QUERY","airethalya","is seriously chill. Seriously. Chill. "
"0","1932894516","Tue May 26 22:28:30 PDT 2009","NO_QUERY","mmmcheezy225","I miss the legend that was Johnny Cash. "
"4","2051547887","Fri Jun 05 22:16:36 PDT 2009","NO_QUERY","JustBella","@AngeloSurmelis You create amazing things... beautiful! "
"4","1685305925","Sat May 02 23:50:22 PDT 2009","NO_QUERY","divxdownloads","is watching &quot;Over the hedge&quot;  I love that movie! D: xx  // cool http://gykd.net"
"0","2070503932","Sun Jun 07 17:48:42 PDT 2009","NO_QUERY","SarahLister","Watching some old Boston Legal. Man I miss this show more every time I see a rerun "
"0","1684869172","Sat May 02 22:17:55 PDT 2009","NO_QUERY","erkkkka","worst day ever "
"4","2054611632","Sat Jun 06 07:43:35 PDT 2009","NO_QUERY","stephymonique","my bestfriends mom is running for mayor . thats pretty cool woo go miss.connie "
"4","1880344764","Fri May 22 00:54:48 PDT 2009","NO_QUERY","jbcitygirl","@BlkwithWhtStrpz Thx 4 da welcome msg - hope u have a fab day  "
"0","2207842186","Wed Jun 17 08:27:11 PDT 2009","NO_QUERY","mindyglover","@billteasdale  dinner with the Teasdales sounds awesome...it will have to be after @bryancx 's trip to Russia "
"4","2191119006","Tue Jun 16 04:33:55 PDT 2009","NO_QUERY","Atnetiq","Peeping in the twitter "
"0","2017831372","Wed Jun 03 09:01:11 PDT 2009","NO_QUERY","yojix","It's cold "
"0","2051734941","Fri Jun 05 22:40:46 PDT 2009","NO_QUERY","shellybananas","mike and ilene are in tx for he weekend and i'm home alone. somebody come keep me companyyyy "
"0","2225758598","Thu Jun 18 11:06:40 PDT 2009","NO_QUERY","shaunbhughes","Had a good session at the gym.... but now what? "
"0","2200086828","Tue Jun 16 18:25:13 PDT 2009","NO_QUERY","InkandAcid","4-3 Yankees. Thanks Cano! Top of the eighth, CC is still in, Jeter has been taken out of the game "
"4","2068573629","Sun Jun 07 14:18:59 PDT 2009","NO_QUERY","yatta_ma","@The_iKon i like a feckled redbone myself "
"4","1980479083","Sun May 31 06:51:47 PDT 2009","NO_QUERY","joanneliyeng","@mizzdreyhere haha it's from an alanis morisette song "
"0","2325653937","Thu Jun 25 05:50:28 PDT 2009","NO_QUERY","CrazyPiPup","I like breakfast. I wonder if my financial aid will cover last semester's book bill so I don't have to pay it. I don't think it will. "
"4","2058162765","Sat Jun 06 14:23:26 PDT 2009","NO_QUERY","MusicCrazyMe","seen Night at the Museum 2 ... it was awesom, now sat here tweeting "
"0","1970755849","Sat May 30 05:05:52 PDT 2009","NO_QUERY","jojo_velez","I'm up! Why so early with nothing to do. All my things to do were cancelled today.  wahhhhhh. Such a beautiful day"
"4","1984226780","Sun May 31 14:41:23 PDT 2009","NO_QUERY","scribediane","kids are home today (grown chicks)...that means mama gets BBQ "
"4","2009186530","Tue Jun 02 15:17:09 PDT 2009","NO_QUERY","blue_rose","@khali_blache Me too "
"0","1979697318","Sun May 31 04:08:20 PDT 2009","NO_QUERY","lianliancook","@German_girl16 Aww. Here they said that it will be aired on June 14. "
"0","1995885362","Mon Jun 01 14:11:57 PDT 2009","NO_QUERY","atk92","last day of real school tomorrow!! then finals for 3 dayss  SUMMER IS SO CLOSE!!"
"0","2239764941","Fri Jun 19 08:56:26 PDT 2009","NO_QUERY","blanchemonster","what happend to my facebook app. on my blackberry "
"4","2002620644","Tue Jun 02 04:43:50 PDT 2009","NO_QUERY","MaiH11","@DeisesupesI know it's not fashionable to say but I'm really not fond of the dawn to dusk sun. Care to share the fada? How was Tramore? "
"0","2016400009","Wed Jun 03 06:42:40 PDT 2009","NO_QUERY","MOHdotcom","ahhhhh i hate when i got a pimple   http://marketonlinehealth.com/womenshealth.html lol love u moh mwa xox"
"4","2176957473","Mon Jun 15 05:08:27 PDT 2009","NO_QUERY","iLL0G1CaL","@TyphoonSusie it's me I just didn't like the username "
"0","2214301502","Wed Jun 17 16:32:57 PDT 2009","NO_QUERY","tonialbn","Im home but im wet "
"0","1980452309","Sun May 31 06:47:08 PDT 2009","NO_QUERY","natneagle","@xomollydollyxo no "
"4","2052417006","Sat Jun 06 00:39:35 PDT 2009","NO_QUERY","YoCorina","@prrivera07 just pretend you are lol "
"0","2176060141","Mon Jun 15 02:47:53 PDT 2009","NO_QUERY","Anne_Su","must leave sunny and great Turkey today... "
"0","2326782578","Thu Jun 25 07:30:17 PDT 2009","NO_QUERY","KikiUncool","i think i lost nearly everyone who was important in my life ... the last ones today   where's my place where did I go wrong? "
"0","2267149310","Sun Jun 21 09:42:19 PDT 2009","NO_QUERY","MottledSculpin","wants everything to be alright again. I want to hold his hand and squeeze him.  oh how i miss, how i miss."
"4","1687098430","Sun May 03 07:45:38 PDT 2009","NO_QUERY","renaeashton","@sdmjrda i would be too. "
"4","2070270528","Sun Jun 07 17:23:49 PDT 2009","NO_QUERY","toastedfrenchie","@xMike10x He deserves this  I say Lakers take the series 5-1"
"0","2019062072","Wed Jun 03 10:56:36 PDT 2009","NO_QUERY","jcmoreno14","Ah! The news today was mostly grim.  Hope you enjoyed the links. Can't believe a friend was almost kidnapped. Fuck this town! Ugh!"
"0","2285499931","Mon Jun 22 15:12:31 PDT 2009","NO_QUERY","Drfeather","Just got adjusted by my uncle... that man is Magick... so sad he is family   Would not have seen him if I was not so desparate! DrHeather"
"4","1557165326","Sun Apr 19 02:23:50 PDT 2009","NO_QUERY","hayleybabeyo","@bradiewebbstack  hug "
"0","1881055618","Fri May 22 03:26:54 PDT 2009","NO_QUERY","LinziCasonPhoto","@xoBetseyJohnson The Lobster ring is FAB! Wish you stocked in the UK "
"4","2064006211","Sun Jun 07 04:54:22 PDT 2009","NO_QUERY","simonuccc","watched the MTV movie awards and now..JONAS "
"4","1676312084","Fri May 01 21:40:44 PDT 2009","NO_QUERY","slash__","@amicamia I have some Turkish friends since I was studying English in UK. I'd like to visit Turkey someday! "
"0","2183763352","Mon Jun 15 14:57:13 PDT 2009","NO_QUERY","jully_","@tommcfly Busted days ... .-. Star Girl, Thomas? STAR GIRL? Are you sure that was really good, right? STAR GIRL! I love Star Girl! "
"4","2182223703","Mon Jun 15 12:53:14 PDT 2009","NO_QUERY","DonMillsDiva","@mandygratton - I'm not allowed to tell. "
"4","2055774551","Sat Jun 06 09:55:56 PDT 2009","NO_QUERY","troop2424","6/6/09 Great job delivering Fairfield phone books, trash pickup and working on the troop shed. Special thanks to our parent helpers! "
"0","2060281563","Sat Jun 06 18:36:38 PDT 2009","NO_QUERY","judsondunn","i don't know if i can wait until tuesday to get a pre... haha "
"4","1981771715","Sun May 31 09:51:36 PDT 2009","NO_QUERY","JadeLittish","@hollywoodponed haha, whyy cant she say crap, its a word :L at least she had nice body guards to talk to "
"4","2047343238","Fri Jun 05 13:30:42 PDT 2009","NO_QUERY","lkscareers","Established some employee communication coach sessions and has left the office to celebrate!  "
"4","1553834215","Sat Apr 18 15:20:13 PDT 2009","NO_QUERY","live0be0NOW","if you're going to be passive agressive toward me, you'd better have the balls to deal with me calling you out on it. Whew, I feel better "
"4","1963550631","Fri May 29 12:53:38 PDT 2009","NO_QUERY","undeadbydawn","AHA!!!! payment cancelled, now spreading the money around "
"0","2208688304","Wed Jun 17 09:30:24 PDT 2009","NO_QUERY","grudzytweets","@GeorginaTweets np (: and why has it been the worst day ever? "
"0","2013751160","Tue Jun 02 23:28:48 PDT 2009","NO_QUERY","moony_aragorn","it's not raining here anymore. "
"4","1989515204","Mon Jun 01 01:50:00 PDT 2009","NO_QUERY","KrystalAmber","Feeling pretty good, but I feel like a bitch. Oh well  (L)MEGAN(L)"
"4","2071032379","Sun Jun 07 18:43:07 PDT 2009","NO_QUERY","jessedy","woke up early todaaay arrgghh.. watching lakers-orlando game.. go kobeeee! "
"4","1980296947","Sun May 31 06:19:28 PDT 2009","NO_QUERY","lotreaglesfan","WOW! TEXAS LONGHORNS'BASEBALL GAME LASTED 25 INNINGS AND 7:30 HOURS!!! longest game in ncaa history! And they won as well!!! "
"4","1880553742","Fri May 22 01:39:25 PDT 2009","NO_QUERY","darrensproat","@canadianchick74 You got that right! Keep smiling... "
"0","2192695758","Tue Jun 16 07:25:05 PDT 2009","NO_QUERY","dylansmells","Ft. Myers has been a blast!!!! One more day left "
"4","1977560153","Sat May 30 21:13:10 PDT 2009","NO_QUERY","MichaelaAnissa","Wants to thank all of my friends who made my 16th birthday really special.  I love you all!"
"4","2039883316","Thu Jun 04 23:03:10 PDT 2009","NO_QUERY","seosource","Very Good Morning All Of you ...have a nice day....  ;)"
"4","2015625626","Wed Jun 03 05:08:17 PDT 2009","NO_QUERY","SammieeLovesYou","Graduation Today!!!!! Class of 09!  "
"4","1883241356","Fri May 22 08:14:09 PDT 2009","NO_QUERY","podblack","@JHVanOphem - ah! SOME correlation between low serotonin levels and ability to handle stress, so a little credence to the theory. "
"4","1984747340","Sun May 31 15:43:40 PDT 2009","NO_QUERY","JoeHendricks","@MktgExperiments Here! "
"4","2045619795","Fri Jun 05 10:59:37 PDT 2009","NO_QUERY","NikFreeman","@LoveChantel CIA agents cant have cameras on their phones... so dont worry... you're not alone  dont let @shablack bully you!"
"4","1985003406","Sun May 31 16:14:04 PDT 2009","NO_QUERY","_Stephhh_","Peacing out!...going out for my friends' birthdays  "
"0","1973740234","Sat May 30 11:44:29 PDT 2009","NO_QUERY","DiaperDiaries","@LaurinandKelly that is kind of how I feel too "
"4","1972193488","Sat May 30 08:45:08 PDT 2009","NO_QUERY","christineyu","Just arrived at the airport with this sneaky cat  http://yfrog.com/11me8zj"
"4","1692566355","Sun May 03 20:16:34 PDT 2009","NO_QUERY","tomwehrle","@jeremycowart next time someone calls you for a gig you dont want, refer them to me: www.tomwehrlephotography.com I'm game "
"4","1469502756","Tue Apr 07 06:34:41 PDT 2009","NO_QUERY","chris_alexander","@BobFromHuddle its cool dude, I've seen you pull off iterations from a worse position than that if I remember correctly "
"0","1979483123","Sun May 31 03:14:28 PDT 2009","NO_QUERY","ronster500","spoke too soon! Oulu plane cancelled which has knackered up my onward flight. Cos it's on a different airline i'm knackered. Perkele! "
"4","2052140012","Fri Jun 05 23:46:56 PDT 2009","NO_QUERY","uldiscipsts","@AinarsSlesers nu bet protams "
"4","2058586024","Sat Jun 06 15:13:58 PDT 2009","NO_QUERY","mattlambert","Kudos to @ralphwilson . fantastic service to new Internet marketers. Shook his hand once in London, real gent, follow Saturday "
"0","2070761995","Sun Jun 07 18:15:16 PDT 2009","NO_QUERY","piccantedolce","@lovebig totally different tv sched in Canada! Watching ICA here "
"4","1565917443","Mon Apr 20 07:50:07 PDT 2009","NO_QUERY","Runescape_Jagex","@fangio44 Good luck on the amulets "
"4","2013791905","Tue Jun 02 23:35:23 PDT 2009","NO_QUERY","MajesticFlame","@pcsketch that you do  So how goes your current project?"
"0","2242733106","Fri Jun 19 12:33:40 PDT 2009","NO_QUERY","gemzie84","managed to go town on tues and not buy a starbucks or anything from primark majorly skint "
"0","1564978372","Mon Apr 20 05:32:30 PDT 2009","NO_QUERY","Captivated_","leaving in few hours. I'm gonna miss Amsterdam so much. "
"0","1694928591","Mon May 04 04:38:10 PDT 2009","NO_QUERY","rachelinajolie","i just burnt my hand with boiling water "
"4","1995214422","Mon Jun 01 13:07:55 PDT 2009","NO_QUERY","codenamecleaner","@rolandsmartin get the good meds you wont remember a thing. "
"4","1986448751","Sun May 31 18:50:59 PDT 2009","NO_QUERY","caroardilla","watching  &quot;MTV Movie Awards&quot;   !!!"
"4","1983846034","Sun May 31 13:57:02 PDT 2009","NO_QUERY","Obikwamkanookni","@Achmahim do u have to be revered to the little red car-rangers to be able to get it  too much lotro its mixing up with rl now"
"0","2012209955","Tue Jun 02 20:15:14 PDT 2009","NO_QUERY","ShawnORourke","@jenannie  @KCtotheMAXXX The chimes ran out of Strawbita?! that is a crime MAN!"
"0","1882399215","Fri May 22 06:48:07 PDT 2009","NO_QUERY","SorenLorensen","@dzhimbo Can't find camera charger &amp; phone camera is crap "
"0","1991173159","Mon Jun 01 06:32:36 PDT 2009","NO_QUERY","Caarolinee","8:32 Am Start my day...Go with my friend an later mmm study "
"0","2012023249","Tue Jun 02 19:56:47 PDT 2009","NO_QUERY","SarahNGoodman","Very unhappy with my outfit purchase  i guess going to market mall was a bad choice! Stressful!..."
"4","2186626070","Mon Jun 15 19:06:19 PDT 2009","NO_QUERY","kaisdavis","@TokuNJT Yeah, I just want the passion that they feel now to last to future moments. Engage in these issues. Get passionate. "
"0","2063489288","Sun Jun 07 02:52:05 PDT 2009","NO_QUERY","helloabi","Ah his sky dive got cancelled  now another 3 hour drive home."
"0","1754699090","Sun May 10 07:06:56 PDT 2009","NO_QUERY","xo_blake","morning aftr always suxkksss "
"4","2052842566","Sat Jun 06 02:14:16 PDT 2009","NO_QUERY","willowing","@NolwennP which one was lauren again? i didn't notice a character missing! "
"4","1975329584","Sat May 30 14:55:53 PDT 2009","NO_QUERY","CocaBeenSlinky","@gypsyroadhog lol can't remember what i said? lol I like subo so no probs but on the night Diversity for me "
"4","2065888752","Sun Jun 07 09:29:19 PDT 2009","NO_QUERY","jasonandkori","Picnic, hiking and swimming at Little Missouri falls with the fam. Life is good!!! "
"4","1675965309","Fri May 01 20:45:23 PDT 2009","NO_QUERY","RegieXD","@mzalaina yeahh, don't be a nerd all the tym. party some &amp; enjoy life. heheh "
"4","2014296869","Wed Jun 03 01:03:59 PDT 2009","NO_QUERY","liilulz","i've finally got those applications out to manchester college! hellsyeah "
"4","1989338291","Mon Jun 01 01:10:27 PDT 2009","NO_QUERY","laylock","@davidmasters I'm in Shrewsbury at the moment. Flying to Turkey on thursday to spend summer with my parents! How are you? "
"4","1573824326","Tue Apr 21 03:01:44 PDT 2009","NO_QUERY","susielin","@LeilaniT fine. I'm a wuss, I said it!  it's a scrap. just bought it!"
"0","2178367866","Mon Jun 15 07:35:54 PDT 2009","NO_QUERY","BigSurfMO","doesn't like rainy days....we can't open "
"0","2248822137","Fri Jun 19 21:14:29 PDT 2009","NO_QUERY","betterinrealife","what a weird day. im so glad its over. also - i really want a buddy. "
"4","2065958547","Sun Jun 07 09:37:12 PDT 2009","NO_QUERY","Digital_Colony","@LolTM Thanks, looking forward to meeting everyone and getting started  #dare09"
"0","1978077630","Sat May 30 22:23:05 PDT 2009","NO_QUERY","RaeRaeDizzaster","@ZanSham Shut up zander! lol no it seriously is killing me! "
"4","1685854915","Sun May 03 02:26:19 PDT 2009","NO_QUERY","mmmmmria","YEEEEE!! Vegas in a few weeks "
"0","1985706109","Sun May 31 17:37:09 PDT 2009","NO_QUERY","babylesley","http://twitpic.com/6dgp4 - i wish i was here. i really miss CPA and the people especially @abbye_myers "
"4","2061332868","Sat Jun 06 20:39:01 PDT 2009","NO_QUERY","firenurse03","loves The Cheesecake Factory "
"0","2324180099","Thu Jun 25 02:29:54 PDT 2009","NO_QUERY","hannahahahahaha","i cant do the @ thing from my phone, but we will, d00d. i had a nightmare and i cant go back to sleep.  and i smell toilet water..."
"0","2265691543","Sun Jun 21 07:07:03 PDT 2009","NO_QUERY","Salena","Do NOT wanna go to work today! "
"0","2239840159","Fri Jun 19 09:01:43 PDT 2009","NO_QUERY","fueledbymadison","I wish I started saving my American Apparel tags 2 years ago  this is almost all of this year... http://twitpic.com/7t3c8"
"4","1880907647","Fri May 22 02:55:51 PDT 2009","NO_QUERY","authorchristine","I love twitter.  I don't ask or expect to get answers from people.  Its just the thoughts of a person interested in people. "
"4","2062666594","Sat Jun 06 23:55:15 PDT 2009","NO_QUERY","tweeteradder1","@skyylee Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip "
"0","2288528341","Mon Jun 22 19:16:43 PDT 2009","NO_QUERY","VictoriaBlacc","I knew I shouldve never touched those wires smh  (help)"
